season_spring,season_summer,season_autumn,season_winter,price_AUS,price_CHF,price_CZE,price_GER,price_ESP,price_FRA,price_UK,price_ITA,price_POL,price_SVK
0.0,0.0,0.0,1.0,1.1051496549192308,0.2348627143932231,1.1186969910822206,0.2348627143932231,-5.667859258630316,0.2348627143932231,-3.763594965294442,-1.815632832963537,0.2348627143932231,0.3944048339529866
1.0,0.0,0.0,0.0,1.031778915823039,3.721767642221423,0.6018626331160297,0.6018626331160297,-5.27195480797859,0.6018626331160297,-3.618985396209085,-1.637349594683082,0.6018626331160297,0.6242571581025388
0.0,1.0,0.0,0.0,0.7457878228885948,3.79414698388256,1.433521104010195,0.7457878228885948,-5.451017854060707,-1.878176791853158,-3.744401921339149,0.7457878228885948,0.7457878228885948,0.8735425903395403
0.0,0.0,1.0,0.0,0.8830042968964598,3.266980883060494,1.3845881863454088,0.9587981034085808,-5.278573876667105,-1.7678958369345632,0.8830042968964598,-1.5536232356890105,0.8830042968964598,0.8830042968964598
0.0,0.0,0.0,1.0,1.1009274023100082,3.4668867132347483,-1.500143255250014,-1.500143255250014,-5.027142233497003,-1.7662034716409034,-3.5674392051787853,-1.500143255250014,-1.500143255250014,1.2547174450949514
1.0,0.0,0.0,0.0,1.0108596640476697,2.8148107603151264,1.4516726961795698,0.8190902793381342,1.375760366034972,-1.752711074202162,1.375760366034972,1.375760366034972,1.375760366034972,1.427309440865876
0.0,1.0,0.0,0.0,0.5827857015063815,0.5827857015063815,0.5827857015063815,0.7923528031783497,-4.750019260006138,0.5827857015063815,-3.455928805701701,-1.644464987462727,1.4320702809508588,1.4961676724851003
0.0,0.0,1.0,0.0,0.6876630166380057,-1.567487551556935,1.309259863824357,0.5786917212900629,-4.539819245995974,-1.6543895196757763,-3.260080628367771,-1.567487551556935,-1.567487551556935,-1.567487551556935
0.0,0.0,0.0,1.0,0.5389342916479894,0.5389342916479894,1.2924158058375188,0.5389342916479894,-4.4398169762331,-1.886540873793602,0.5389342916479894,-1.377310460138328,1.5889460263404296,1.722423612870279
1.0,0.0,0.0,0.0,0.4082786106414721,1.335295972022428,0.4082786106414721,0.4082786106414721,0.4082786106414721,-1.8777746232360677,-3.092516341828481,-1.735759966873297,1.704809262146274,1.7402005644737937
0.0,1.0,0.0,0.0,0.4867756295705759,1.1317951046244883,0.5603031917650766,0.5603031917650766,-4.237861484418774,0.5603031917650766,0.5603031917650766,-1.5385400294570166,1.78010600246361,1.9797329443709488
0.0,0.0,1.0,0.0,0.3927614254510096,-1.6679917968286744,1.000791043732632,-1.6679917968286744,-4.328622267309658,-1.9425823046346185,-3.0393452253890394,-1.6679917968286744,-1.6679917968286744,1.834831708283649
0.0,0.0,0.0,1.0,0.2191391806167177,1.6902297571323182,1.1058485762232322,0.2191391806167177,0.2191391806167177,-2.059009566064077,-2.621036356998386,-1.7450238819186743,0.2191391806167177,1.6941407585327888
1.0,0.0,0.0,0.0,0.1095983653851277,1.5301266726728715,0.9293176324073774,0.3007445653092523,0.3007445653092523,-2.017647293521581,0.3007445653092523,-1.851587475900483,0.3007445653092523,1.6968644890877795
0.0,1.0,0.0,0.0,0.0373233861473287,1.5088762028743556,0.8927587548716098,0.8927587548716098,0.8927587548716098,-2.198776367264788,-2.697578454411551,0.8927587548716098,1.952039267048628,1.8417082620860985
0.0,0.0,1.0,0.0,1.0254945816841912,1.5134813996543524,1.0254945816841912,1.0254945816841912,1.0254945816841912,-1.863081168798029,-2.5548122187491256,-1.850256996375297,1.870602956405343,1.649334510547913
0.0,0.0,0.0,1.0,-0.015485336976904,0.107658663963076,0.8550662254785849,0.107658663963076,-3.7595809866413568,0.107658663963076,-2.485054168218249,0.107658663963076,1.9400281621675664,2.1368760609297417
1.0,0.0,0.0,0.0,-0.0511127071361477,1.618505423656197,0.8202124819359101,-0.0511127071361477,-3.775810573071461,-0.0511127071361477,-2.788183044978283,-1.891426866763884,-0.0511127071361477,1.8813386527269025
0.0,1.0,0.0,0.0,-0.151213750806446,1.3301385556334535,0.7504452455953603,0.233891293412802,0.7504452455953603,0.7504452455953603,0.7504452455953603,-1.8998029052138947,1.851404528202392,1.943121843784368
0.0,0.0,1.0,0.0,-0.0465506938864908,2.3039015964254808,0.9249408262380436,-0.0465506938864908,-3.923151365271629,-0.0465506938864908,-2.8226055356619537,-1.8502484345716008,-0.0465506938864908,1.9428854632998744
0.0,0.0,0.0,1.0,0.1746739648199989,1.5755812740312525,0.8963394110776262,0.1746739648199989,-3.852039051923127,0.1746739648199989,-2.707586459355941,-1.9608115423452408,0.1746739648199989,1.8205738601007568
1.0,0.0,0.0,0.0,-2.0373937713074337,1.7857495359382094,-2.0373937713074337,-2.0373937713074337,-3.929835946170917,-2.158591714170003,-2.7880184976445257,-2.0373937713074337,2.038057257430414,1.8134850384856975
0.0,1.0,0.0,0.0,-0.0334459745674506,1.5074535703513736,0.9792804915553436,0.9792804915553436,0.9792804915553436,-1.9942607021466765,-2.9608746102562,0.9792804915553436,1.8075920172099331,1.8588272406392896
0.0,0.0,1.0,0.0,0.1773604674850324,0.1773604674850324,0.1773604674850324,0.4002960550466541,-3.724717347253839,0.1773604674850324,-2.6987092800978925,-1.6386921570289168,1.9290031668887837,1.9250951563893397
0.0,0.0,0.0,1.0,0.1507716705706284,1.0390225025982782,0.9614580420804596,0.3540023016626829,0.3540023016626829,-1.858650078272227,-2.7276081159102827,0.3540023016626829,0.3540023016626829,1.9296960277332929
1.0,0.0,0.0,0.0,-1.6355641275186843,1.4410742475633989,-1.6355641275186843,-1.6355641275186843,-4.052762281493507,-1.7393382969857272,-2.860847664627152,-1.6355641275186843,1.7533828742521147,1.7192646985829334
0.0,1.0,0.0,0.0,0.4175679875274857,1.8495513496450973,0.207092558597104,0.207092558597104,-4.197432983401207,-1.8911426799721205,-2.9095535598022964,0.207092558597104,1.7481404867636745,0.207092558597104
0.0,0.0,1.0,0.0,0.4364396672644253,0.4364396672644253,1.1406318837301277,0.4364396672644253,-4.3140764627089405,-1.9648234617595768,-2.923275682178532,0.4364396672644253,1.7459846441586444,1.852163299130842
0.0,0.0,0.0,1.0,0.4575224551800061,1.5508801494415918,1.1591080609880635,0.6661476553564977,-4.30501054527735,0.6661476553564977,0.6661476553564977,-1.646208510103411,0.6661476553564977,1.6510281554550064
1.0,0.0,0.0,0.0,0.6170214184506047,1.8845342599481447,1.3190343461253609,0.6760224613401853,1.3190343461253609,1.3190343461253609,-3.2443750513713674,1.3190343461253609,1.506897948619859,1.6145064484553455
0.0,1.0,0.0,0.0,0.8846874261087044,0.580275376927827,1.3490074003177788,0.580275376927827,-4.542342429885892,0.580275376927827,-3.2834403034786,-1.6109742677215269,0.580275376927827,1.7669626816566393
0.0,0.0,1.0,0.0,0.913503673164586,2.0272234796290247,1.3075063684173678,0.6815342778778879,1.3075063684173678,1.3075063684173678,1.3075063684173678,-1.3552316529430457,1.6273627797864585,1.534361664218726
0.0,0.0,0.0,1.0,0.9012519709795446,0.809539591827656,0.809539591827656,0.809539591827656,-4.811887930549529,-1.7224211773217075,0.809539591827656,-1.499744797699543,1.4550743571075515,1.4689229299192508
1.0,0.0,0.0,0.0,0.9690778992863908,2.882409944000713,0.9690778992863908,0.9690778992863908,0.9690778992863908,-1.7668074956809008,-3.482468518174693,-1.501144759409412,1.0568619445270997,1.3504203359316944
0.0,1.0,0.0,0.0,1.2473904290608304,0.9619089355448678,1.430643894790425,0.9873440252443096,-5.171109646982399,-1.6076671907727709,-3.62859289070704,0.9619089355448678,0.9619089355448678,0.9619089355448678
0.0,0.0,1.0,0.0,1.174211296285537,3.2533128609203814,0.9082277538944022,0.8041809910925185,0.9082277538944022,-1.6044042728047023,-3.5136791987973828,0.9082277538944022,0.9082277538944022,1.1471872431071448
0.0,0.0,0.0,1.0,1.0855442828151705,3.911829793833846,-1.5249533275058311,-1.5249533275058311,-5.447060574068039,-1.7148422254294342,-3.758063660292393,-1.5249533275058311,0.7109386692024047,-1.5249533275058311
1.0,0.0,0.0,0.0,-1.6335865346460725,-1.6335865346460725,1.4746386077876728,0.7294644653329516,-5.364697789250094,-1.839296681203252,-3.633933791687805,-1.6335865346460725,-1.6335865346460725,0.5128870343325312
0.0,1.0,0.0,0.0,1.104569706361635,-1.8856614573411583,-1.8856614573411583,-1.8856614573411583,-5.591019558814936,-1.9298553806065204,-3.5779546495159167,-1.8856614573411583,0.2670337886631657,0.405915036220474
0.0,0.0,1.0,0.0,-1.806682006893936,3.770651849468786,-1.806682006893936,0.7387720815169398,-5.511898996477564,-1.8876390538108176,-3.660519751595453,-1.806682006893936,0.0430541490544352,-1.806682006893936
0.0,0.0,0.0,1.0,0.6884619756756873,0.0421006900779162,0.9917683355767096,0.4612160423815487,-5.566956752876877,-2.173978843500465,0.0421006900779162,0.0421006900779162,-0.4201056162616426,0.0421006900779162
1.0,0.0,0.0,0.0,0.7207949485976255,3.0858186424478347,-0.3572849344711827,0.4124110208875133,-0.3572849344711827,-2.195605114591205,-3.6047248454911673,-0.3572849344711827,-0.3572849344711827,-0.4985768320370491
0.0,1.0,0.0,0.0,0.4301930224976981,2.8500161010489107,0.5369697369131919,0.3345802133954823,0.3345802133954823,0.3345802133954823,-3.479765384704711,-2.344224696136733,0.3345802133954823,-0.7572201264459972
0.0,0.0,1.0,0.0,0.4021698469767263,2.786743712507981,-0.8251943425152812,0.2912145299511933,-5.762590238519862,-2.6471818692921127,-0.8251943425152812,-0.8251943425152812,-0.8251943425152812,-0.9998814963335446
0.0,0.0,0.0,1.0,-1.0669981915833655,2.975416347331116,0.2994652834898236,-0.1103871074603047,-1.0669981915833655,-1.0669981915833655,-3.209551547470307,-2.774297053844031,-1.0669981915833655,-1.361349000606226
1.0,0.0,0.0,0.0,-2.9103245358212173,-2.9103245358212173,-0.0085940363802449,-0.3252309662428771,-5.506255967289886,-2.9103245358212173,-3.0710084441328283,-2.974538042525709,-1.2650200728834269,-2.9103245358212173
0.0,1.0,0.0,0.0,-0.5617525628806407,4.044774554861039,-0.1490611501507596,-1.368388874880794,-5.339666821701726,-3.1394640420014137,-1.368388874880794,-2.986708814761607,-1.368388874880794,-1.368388874880794
0.0,0.0,1.0,0.0,-0.7763009638753797,4.790098443693643,-0.5409347712720086,-1.1893220487453575,-1.1893220487453575,-3.2349911640662583,-2.9678448664053323,-3.285791836093337,-1.1893220487453575,-1.1893220487453575
0.0,0.0,0.0,1.0,-2.799069952524245,5.7278002042397045,-2.799069952524245,-2.799069952524245,-4.82168123151372,-3.354676497936874,-2.799069952524245,-3.498669400594577,-1.5944186634354671,-2.3513265347125443
1.0,0.0,0.0,0.0,-1.2743542840053317,-1.6375991221149375,-0.9921823668228807,-0.8894507135961922,-4.603532610340313,-3.4309638050359945,-1.6375991221149375,-1.6375991221149375,-1.6375991221149375,-2.5623480126054794
0.0,1.0,0.0,0.0,-1.595434098735638,6.355465496867133,-1.0443747844200582,-1.8700335142522195,-1.8700335142522195,-1.8700335142522195,-2.538285819400912,-3.645159894929544,-1.8700335142522195,-2.5834356983870843
0.0,0.0,1.0,0.0,-1.6532926609327994,7.975004259366786,-2.539621009736403,-1.2151606823954064,-4.101649948887681,-3.7288599210426674,-2.539621009736403,-3.895118010632178,-2.539621009736403,-2.539621009736403
0.0,0.0,0.0,1.0,-2.2017818332109385,8.717724845539014,-1.3481897598201913,-1.3012110756316912,-3.855706575216617,-3.6899131912337206,-2.2017818332109385,-3.8223925355467423,-2.2017818332109385,-2.2017818332109385
1.0,0.0,0.0,0.0,-1.7623773621079084,8.312118960192528,-1.648139893452118,-1.4828306148719417,-3.773809229871335,-1.7623773621079084,-2.364387317653021,-3.952428209057451,-1.7623773621079084,-1.7623773621079084
0.0,1.0,0.0,0.0,-1.9316153281196324,8.730717279955773,-1.7545612051629698,-1.558302997866333,-1.9316153281196324,-3.8525769904996894,-1.9316153281196324,-4.1758526181682,-1.9316153281196324,-3.144641810963173
0.0,0.0,1.0,0.0,-2.028680943618642,8.906045368814294,-1.8047237094008584,-1.564417564446391,-3.500927426827518,-3.839021546751434,-2.028680943618642,-2.028680943618642,-2.028680943618642,-3.2531906096327505
0.0,0.0,0.0,1.0,-2.051141035774923,8.970386592175364,-1.993620804577242,-2.501473247581482,-3.428442890725368,-3.90084651737421,-2.501473247581482,-2.501473247581482,-2.501473247581482,-3.3397786166074264
1.0,0.0,0.0,0.0,-2.3627833565801697,8.088553229480802,-1.9922934832837804,-2.3627833565801697,-2.3627833565801697,-3.88451558319347,-2.069267799030624,-4.272176957992507,-2.407580005009222,-2.3627833565801697
0.0,1.0,0.0,0.0,-2.2053992091400647,7.34273953258327,-2.0423937651923696,-2.2053992091400647,-3.3732419440381,-4.086851230436504,-2.034805592144989,-2.2053992091400647,-2.6644330840183748,-2.2053992091400647
0.0,0.0,1.0,0.0,-1.93847184935676,8.35077780642767,-2.017686054921001,-2.518290120264801,-2.518290120264801,-4.064150804893539,-2.518290120264801,-3.7928367028787218,-2.518290120264801,-3.2840345061619463
0.0,0.0,0.0,1.0,-2.086234256908818,8.43635183321738,-2.086234256908818,-1.9144626646526013,-3.38424762813944,-4.026841613301986,-2.0493131320560423,-2.086234256908818,-2.600395943201887,-2.086234256908818
1.0,0.0,0.0,0.0,-2.0823569567812994,8.357203576200046,-2.6973879808797108,-2.6973879808797108,-3.280173728630338,-2.6973879808797108,-1.9571519832677504,-3.8879781998808296,-2.6973879808797108,-3.419170187195742
0.0,1.0,0.0,0.0,-1.9547549427534945,7.688995106723947,-2.6819799787170804,-2.0578010430430207,-3.545075833914645,-2.6819799787170804,-2.6819799787170804,-3.9320454229923674,-2.6819799787170804,-3.253793758550026
0.0,0.0,1.0,0.0,-1.8589958815186447,7.957984514146158,-2.6319918134583453,-1.9003871852731085,-3.5877570562869736,-4.048590443119006,-2.6319918134583453,-3.8120800599230407,-2.6319918134583453,-2.6319918134583453
0.0,0.0,0.0,1.0,-1.8224004441507904,8.11860245790323,-2.584440271573348,-2.584440271573348,-3.326476049274046,-4.036372094671662,-1.8975101404984505,-3.811314360079215,-2.584440271573348,-2.584440271573348
1.0,0.0,0.0,0.0,-1.838711268187061,7.699344841192271,-2.437844947668112,-2.018036928662596,-2.437844947668112,-3.9503986102176185,-2.437844947668112,-3.6834418600741032,-2.437844947668112,-3.1554357531405124
0.0,1.0,0.0,0.0,-1.881263587301107,8.084390332911436,-1.9230049538533576,-2.018823766487256,-2.018823766487256,-4.079873970056467,-2.018823766487256,-2.018823766487256,-2.7202729205071283,-3.1981630075726795
0.0,0.0,1.0,0.0,-1.9971894920380344,7.595776783572576,-1.934444120932512,-1.9971894920380344,-3.715215673999555,-4.117090023123479,-1.7842992572564589,-3.748477117854583,-1.9971894920380344,-1.9971894920380344
0.0,0.0,0.0,1.0,-2.0549052394716587,6.679745879261117,-1.7036628184276028,-2.0549052394716587,-3.6021754311834773,-2.0549052394716587,-1.7531641742955544,-3.738945471764372,-2.0549052394716587,-2.7663393902708817
1.0,0.0,0.0,0.0,-1.9244733413902373,6.983785178015202,-1.7762080237122075,-1.9244733413902373,-3.721863553478451,-3.996771066995677,-1.7259223225131015,-1.9244733413902373,-2.489101720708699,-1.9244733413902373
0.0,1.0,0.0,0.0,-1.5956150373965827,-1.988226934833131,-1.552898275868957,-1.988226934833131,-1.988226934833131,-3.971813472366918,-1.8279239457212595,-3.670106572588983,-2.718533474610601,-1.988226934833131
0.0,0.0,1.0,0.0,-1.5580648861246391,-1.8595612719686303,-1.5927167460188596,-1.8595612719686303,-3.8623761552773783,-4.021731897000973,-1.6555219014289937,-1.8595612719686303,-1.8595612719686303,-2.9027052224741823
0.0,0.0,0.0,1.0,-1.5716382708330794,6.863236068373904,-1.8834612893162237,-1.730788002145924,-3.9194785255062863,-1.7603346636341777,-1.7603346636341777,-3.7229083107990033,-1.7603346636341777,-1.7603346636341777
1.0,0.0,0.0,0.0,-1.440730564047075,7.386700180544031,-1.6323168108136423,-1.881600033026932,-3.874848711770591,-3.9378644407437062,-1.881600033026932,-1.881600033026932,-1.881600033026932,-2.792862698109449
0.0,1.0,0.0,0.0,-1.578381138710239,8.173524342917647,-1.661216340881687,-1.8492127664950928,-1.8492127664950928,-3.7846547059801727,-1.8492127664950928,-3.6410110082185705,-1.8492127664950928,-2.994308156122354
0.0,0.0,1.0,0.0,-1.3404796518733364,-1.703326339799879,-1.4944704087094247,-1.703326339799879,-1.703326339799879,-4.207455808351195,-1.6535440111615145,-3.458295270198317,-1.703326339799879,-2.853999452109619
0.0,0.0,0.0,1.0,-2.739201481047889,-2.739201481047889,-2.739201481047889,-1.769252527403898,-4.018616012170443,-4.035481252607722,-1.6847103523771063,-3.4060575324190694,-2.5797508069807358,-2.739201481047889
1.0,0.0,0.0,0.0,-2.862895922605751,7.997912311991154,-1.55936021762586,-1.882189317606371,-3.979102394732749,-3.916747450118147,-2.862895922605751,-3.4317880056663825,-2.862895922605751,-2.862895922605751
0.0,1.0,0.0,0.0,-2.923885288856277,8.488176185258798,-2.923885288856277,-2.923885288856277,-3.967105150027538,-3.897894538390743,-1.6871328829590226,-3.4901078423579754,-2.5142592491729285,-2.923885288856277
0.0,0.0,1.0,0.0,-1.5287513087195532,8.591713328199269,-1.516724125907987,-1.828836083273208,-1.816375800294008,-3.8618976153372553,-1.816375800294008,-1.816375800294008,-1.816375800294008,-2.9619794885762563
0.0,0.0,0.0,1.0,-1.5095991780872116,7.085832154123506,-1.573389685176995,-1.856766691904593,-1.6712090981948169,-1.6712090981948169,-1.6712090981948169,-3.496669127548152,-1.6712090981948169,-2.684763701742391
1.0,0.0,0.0,0.0,-1.7213350502939475,8.016080171262299,-1.689075985962278,-1.9011191356545103,-3.870360877888311,-3.998675027661659,-1.790449841880689,-1.790449841880689,-1.790449841880689,-1.790449841880689
0.0,1.0,0.0,0.0,-1.5354138717589765,7.578348542338157,-2.577278802377046,-1.9099134272040497,-3.9211172674480337,-2.577278802377046,-2.577278802377046,-3.660298563785666,-2.577278802377046,-2.85429184047465
0.0,0.0,1.0,0.0,-1.750083218102233,7.843925025154253,-1.6080305735670264,-1.750083218102233,-4.034582535324082,-1.750083218102233,-1.736338799257424,-3.7226750497523673,-1.750083218102233,-2.919970818022826
0.0,0.0,0.0,1.0,-1.553376617558738,8.473080248406383,-1.8704539406138545,-1.8055234096158144,-1.8055234096158144,-1.8055234096158144,-1.7881487584610931,-3.6281243906808016,-2.677257568948982,-1.8055234096158144
1.0,0.0,0.0,0.0,-1.828125712188222,8.144471423882106,-2.59040659722093,-2.59040659722093,-3.5676028482229185,-4.068177061347684,-1.8895299495289468,-2.59040659722093,-2.59040659722093,-3.023156266972621
0.0,1.0,0.0,0.0,-1.6865955505213894,8.580115340415492,-1.7467255137948867,-1.8493717587980405,-3.441559272819142,-4.019944475539819,-1.8493717587980405,-1.8493717587980405,-1.8493717587980405,-3.090031931427038
0.0,0.0,1.0,0.0,-1.833165394221292,6.78844250681219,-2.6089269590282425,-2.07530291171904,-3.5909745822204493,-2.6089269590282425,-2.6089269590282425,-3.858064285071913,-2.6089269590282425,-3.065768272252212
0.0,0.0,0.0,1.0,-1.988469656782744,-2.737810381910996,-1.8731206839111971,-2.737810381910996,-3.5027000764711693,-4.428215164977334,-2.05962610264454,-3.88860498337762,-2.737810381910996,-2.737810381910996
1.0,0.0,0.0,0.0,-3.246831866519112,7.752511937539586,-3.246831866519112,-2.169065345791327,-3.62631137743324,-4.128959110781039,-3.246831866519112,-3.886930980605077,-2.6687512490491807,-3.246831866519112
0.0,1.0,0.0,0.0,-1.9282544383808808,5.77003442776485,-2.1387129310001227,-2.238545623241702,-2.1387129310001227,-3.751338416423122,-1.746253222121143,-2.1387129310001227,-2.631561280080792,-2.1387129310001227
0.0,0.0,1.0,0.0,-1.989854651182444,9.739292808354406,-1.9374461036917032,-1.925262621556659,-3.149527866948862,-1.989854651182444,-1.989854651182444,-3.9403029640069063,-1.989854651182444,-3.4548118658319646
0.0,0.0,0.0,1.0,-2.0895267119473773,8.428365264486676,-2.007825372307714,-2.0895267119473773,-3.3371536750478565,-4.09946704200413,-1.9444573649123225,-3.800723035985284,-2.0895267119473773,-2.0895267119473773
1.0,0.0,0.0,0.0,-2.02045341445505,8.131896660870456,-1.8984037590650409,-2.02045341445505,-3.4397887653562496,-2.02045341445505,-1.8372213955504335,-4.016909517191419,-2.699906231779696,-2.02045341445505
0.0,1.0,0.0,0.0,-2.186201024856477,8.864787991174117,-2.186201024856477,-1.9546622897415185,-3.292117371493923,-2.186201024856477,-1.8177486417864728,-2.186201024856477,-2.615881200820338,-3.341872022847334
0.0,0.0,1.0,0.0,-2.0435884803438924,7.496007390701391,-2.0435884803438924,-1.8356683500182904,-2.0435884803438924,-2.0435884803438924,-2.0194460177982307,-3.879501659109629,-2.785322312596587,-3.150878763627084
0.0,0.0,0.0,1.0,-2.0916120107458323,-2.711857491499215,-2.0126616342486585,-1.98117575941358,-2.711857491499215,-4.024219217499293,-2.711857491499215,-3.992649364666388,-2.711857491499215,-3.2070896456440465
1.0,0.0,0.0,0.0,-2.2538637458252078,9.594877546121772,-2.409536742655781,-2.409536742655781,-3.4640639143286425,-4.115216726396692,-2.043355365641044,-3.737227040620725,-2.409536742655781,-2.409536742655781
0.0,1.0,0.0,0.0,-2.552164957258736,7.867667682789107,-1.943039906258033,-1.8621811493303075,-3.3928438931246,-4.070719546198685,-2.552164957258736,-4.167867521224515,-2.552164957258736,-2.552164957258736
0.0,0.0,1.0,0.0,-2.0187339046622146,8.229302970476553,-1.7789086815531414,-2.0746023982196404,-2.0746023982196404,-3.921227706278765,-2.0746023982196404,-2.0746023982196404,-2.647222399234327,-3.094924771870365
0.0,0.0,0.0,1.0,-2.1557910192659744,8.5155379553502,-2.579911436359764,-2.579911436359764,-3.4932034238038687,-4.104685315864615,-2.025001986871428,-3.931264350799193,-2.579911436359764,-2.579911436359764
1.0,0.0,0.0,0.0,-2.196673312105876,7.345984673271644,-1.9632350406894856,-1.693495987722198,-2.0321155730658025,-3.97075177798743,-2.0321155730658025,-3.887503212671413,-2.0321155730658025,-2.0321155730658025
0.0,1.0,0.0,0.0,-2.02934309626898,7.929153854464353,-1.85633780682468,-1.5841821418426114,-2.02934309626898,-2.02934309626898,-2.137509013360916,-3.958331820051186,-2.626322910072873,-2.02934309626898
0.0,0.0,1.0,0.0,-2.0405221931388184,-2.0968219826501158,-1.804774204395053,-1.834626105226005,-3.724414368745619,-2.0968219826501158,-2.0968219826501158,-4.216370294479938,-2.442886810669589,-2.0968219826501158
0.0,0.0,0.0,1.0,-2.168189376600919,8.81623911841087,-1.5620074861729925,-2.168189376600919,-2.168189376600919,-3.929598576908517,-2.153856240508241,-4.169735193369332,-2.2769078734119668,-2.168189376600919
1.0,0.0,0.0,0.0,-2.092694244092019,9.375654738071203,-1.6366899368746428,-1.4992205201198756,-3.537494328166655,-1.9937786621346256,-1.9937786621346256,-1.9937786621346256,-2.337113597532942,-1.9937786621346256
0.0,1.0,0.0,0.0,-3.120729970766255,-3.120729970766255,-1.6660018793158706,-1.8254637032653167,-3.638326094683332,-3.959973799320168,-3.120729970766255,-3.980062530186029,-2.3692950508521604,-3.120729970766255
0.0,0.0,1.0,0.0,-1.925496991144954,-2.3293674031661302,-1.5286138617980578,-1.3772696285321815,-3.754180189695186,-3.8987500228217433,-2.3293674031661302,-2.3293674031661302,-2.3293674031661302,-3.132219495053254
0.0,0.0,0.0,1.0,-2.088246160943964,8.971772977356883,-1.568436875680151,-1.41709556952435,-3.7703433854274433,-2.088246160943964,-2.088246160943964,-3.915141354721388,-2.088246160943964,-3.0948265073719976
1.0,0.0,0.0,0.0,-3.1138830855580637,-3.1138830855580637,-1.8044440832027089,-1.534985835000713,-3.5981609547293245,-3.685896538258121,-3.1138830855580637,-4.140242031828553,-2.378623090095848,-3.1138830855580637
0.0,1.0,0.0,0.0,-1.900554578549549,-2.2080119943055942,-2.2080119943055942,-1.3250459146284603,-3.696947772806848,-3.802217801773072,-2.2080119943055942,-3.9317089648083625,-2.14151274531947,-2.2080119943055942
0.0,0.0,1.0,0.0,-2.219598991043613,8.928342372328794,-1.570615975802242,-1.5427365663338186,-2.219598991043613,-3.930400946401882,-2.219598991043613,-3.919323327307304,-2.219598991043613,-3.055891343621484
