season_spring,season_summer,season_autumn,season_winter,price_AUS,price_CHF,price_CZE,price_GER,price_ESP,price_FRA,price_UK,price_ITA,price_POL,price_SVK
0.0,0.0,1.0,0.0,-0.7763009638753797,4.790098443693643,-0.5409347712720086,-1.0292981723948613,-1.0292981723948613,-3.2349911640662583,-2.9678448664053323,-3.285791836093337,-1.1893220487453575,-1.0292981723948613
0.0,0.0,0.0,1.0,-1.8131488680682464,5.7278002042397045,-1.8131488680682464,-1.8131488680682464,-4.82168123151372,-3.354676497936874,-2.799069952524245,-3.498669400594577,-1.5944186634354671,-2.3513265347125443
1.0,0.0,0.0,0.0,-1.2743542840053317,-2.198632987788733,-0.9921823668228807,-0.8894507135961922,-4.603532610340313,-3.4309638050359945,-2.198632987788733,-2.198632987788733,-1.6375991221149375,-2.5623480126054794
0.0,1.0,0.0,0.0,-1.595434098735638,6.355465496867133,-1.0443747844200582,-0.9887511876083318,-0.9887511876083318,-0.9887511876083318,-2.538285819400912,-3.645159894929544,-1.8700335142522195,-2.5834356983870843
0.0,0.0,1.0,0.0,-1.6532926609327994,7.975004259366786,-1.3083854248943356,-1.2151606823954064,-4.101649948887681,-3.7288599210426674,-2.539621009736403,-3.895118010632178,-1.3083854248943356,-1.3083854248943356
0.0,0.0,0.0,1.0,-1.0716385893029838,8.717724845539014,-1.3481897598201913,-1.3012110756316912,-3.855706575216617,-3.6899131912337206,-2.2017818332109385,-3.8223925355467423,-1.0716385893029838,-1.0716385893029838
1.0,0.0,0.0,0.0,-1.7623773621079084,8.312118960192528,-1.648139893452118,-1.4828306148719417,-3.773809229871335,-0.9531219524030353,-2.364387317653021,-3.952428209057451,-0.9531219524030353,-0.9531219524030353
0.0,1.0,0.0,0.0,-1.9316153281196324,8.730717279955773,-1.7545612051629698,-1.558302997866333,-1.0981190958320322,-3.8525769904996894,-1.0981190958320322,-4.1758526181682,-1.0981190958320322,-3.144641810963173
0.0,0.0,1.0,0.0,-1.0121309188376144,8.906045368814294,-1.8047237094008584,-1.564417564446391,-3.500927426827518,-3.839021546751434,-2.028680943618642,-1.0121309188376144,-1.0121309188376144,-3.2531906096327505
0.0,0.0,0.0,1.0,-2.051141035774923,8.970386592175364,-1.993620804577242,-1.177845217209327,-3.428442890725368,-3.90084651737421,-1.177845217209327,-1.177845217209327,-2.501473247581482,-3.3397786166074264
1.0,0.0,0.0,0.0,-2.3627833565801697,8.088553229480802,-1.9922934832837804,-1.2714377079441388,-1.2714377079441388,-3.88451558319347,-2.069267799030624,-4.272176957992507,-2.407580005009222,-1.2714377079441388
0.0,1.0,0.0,0.0,-2.2053992091400647,7.34273953258327,-2.0423937651923696,-1.2949121846267333,-3.3732419440381,-4.086851230436504,-2.034805592144989,-1.2949121846267333,-2.6644330840183748,-1.2949121846267333
0.0,0.0,1.0,0.0,-1.93847184935676,8.35077780642767,-2.017686054921001,-1.3235274617213,-1.3235274617213,-4.064150804893539,-1.3235274617213,-3.7928367028787218,-2.518290120264801,-3.2840345061619463
0.0,0.0,0.0,1.0,-2.086234256908818,8.43635183321738,-1.0893062007204848,-1.9144626646526013,-3.38424762813944,-4.026841613301986,-2.0493131320560423,-1.0893062007204848,-2.600395943201887,-1.0893062007204848
1.0,0.0,0.0,0.0,-2.0823569567812994,8.357203576200046,-1.2810022086336605,-1.2810022086336605,-3.280173728630338,-1.2810022086336605,-1.9571519832677504,-3.8879781998808296,-2.6973879808797108,-3.419170187195742
0.0,1.0,0.0,0.0,-1.9547549427534945,7.688995106723947,-1.3909222676066695,-2.0578010430430207,-3.545075833914645,-1.3909222676066695,-1.3909222676066695,-3.9320454229923674,-2.6819799787170804,-3.253793758550026
0.0,0.0,1.0,0.0,-1.8589958815186447,7.957984514146158,-1.4116882750618516,-1.9003871852731085,-3.5877570562869736,-4.048590443119006,-1.4116882750618516,-3.8120800599230407,-2.6319918134583453,-1.4116882750618516
0.0,0.0,0.0,1.0,-1.8224004441507904,8.11860245790323,-1.337130128906326,-1.337130128906326,-3.326476049274046,-4.036372094671662,-1.8975101404984505,-3.811314360079215,-2.584440271573348,-1.337130128906326
1.0,0.0,0.0,0.0,-1.838711268187061,7.699344841192271,-1.3406463609653902,-2.018036928662596,-1.3406463609653902,-3.9503986102176185,-1.3406463609653902,-3.6834418600741032,-2.437844947668112,-3.1554357531405124
0.0,1.0,0.0,0.0,-1.881263587301107,8.084390332911436,-1.9230049538533576,-2.018823766487256,-1.1052874104095085,-4.079873970056467,-1.1052874104095085,-1.1052874104095085,-2.7202729205071283,-3.1981630075726795
0.0,0.0,1.0,0.0,-1.3858484145188636,7.595776783572576,-1.934444120932512,-1.9971894920380344,-3.715215673999555,-4.117090023123479,-1.7842992572564589,-3.748477117854583,-1.3858484145188636,-1.3858484145188636
0.0,0.0,0.0,1.0,-1.2770638065932043,6.679745879261117,-1.7036628184276028,-2.0549052394716587,-3.6021754311834773,-1.2770638065932043,-1.7531641742955544,-3.738945471764372,-1.2770638065932043,-2.7663393902708817
1.0,0.0,0.0,0.0,-1.2357935501118817,6.983785178015202,-1.7762080237122075,-1.9244733413902373,-3.721863553478451,-3.996771066995677,-1.7259223225131015,-1.2357935501118817,-2.489101720708699,-1.2357935501118817
0.0,1.0,0.0,0.0,-1.5956150373965827,-2.4750168161980617,-1.552898275868957,-1.988226934833131,-2.4750168161980617,-3.971813472366918,-1.8279239457212595,-3.670106572588983,-2.718533474610601,-2.4750168161980617
0.0,0.0,1.0,0.0,-1.5580648861246391,-2.4932397257562364,-1.5927167460188596,-1.8595612719686303,-3.8623761552773783,-4.021731897000973,-1.6555219014289937,-2.4932397257562364,-2.4932397257562364,-2.9027052224741823
0.0,0.0,0.0,1.0,-1.5716382708330794,6.863236068373904,-1.8834612893162237,-1.730788002145924,-3.9194785255062863,-1.1036247134086843,-1.7603346636341777,-3.7229083107990033,-1.1036247134086843,-1.1036247134086843
1.0,0.0,0.0,0.0,-1.440730564047075,7.386700180544031,-1.6323168108136423,-1.881600033026932,-3.874848711770591,-3.9378644407437062,-1.167646153995338,-1.167646153995338,-1.167646153995338,-2.792862698109449
0.0,1.0,0.0,0.0,-1.578381138710239,8.173524342917647,-1.661216340881687,-1.8492127664950928,-1.0478942533557813,-3.7846547059801727,-1.0478942533557813,-3.6410110082185705,-1.0478942533557813,-2.994308156122354
0.0,0.0,1.0,0.0,-1.3404796518733364,-2.3873672774576127,-1.4944704087094247,-1.703326339799879,-2.3873672774576127,-4.207455808351195,-1.6535440111615145,-3.458295270198317,-2.3873672774576127,-2.853999452109619
0.0,0.0,0.0,1.0,-2.890438566429552,-2.890438566429552,-2.890438566429552,-1.769252527403898,-4.018616012170443,-4.035481252607722,-1.6847103523771063,-3.4060575324190694,-2.5797508069807358,-2.739201481047889
1.0,0.0,0.0,0.0,-1.3763101423377293,7.997912311991154,-1.55936021762586,-1.882189317606371,-3.979102394732749,-3.916747450118147,-1.3763101423377293,-3.4317880056663825,-1.3763101423377293,-2.862895922605751
0.0,1.0,0.0,0.0,-1.427458395215098,8.488176185258798,-1.427458395215098,-1.427458395215098,-3.967105150027538,-3.897894538390743,-1.6871328829590226,-3.4901078423579754,-2.5142592491729285,-2.923885288856277
0.0,0.0,1.0,0.0,-1.5287513087195532,8.591713328199269,-1.516724125907987,-1.828836083273208,-0.7032644419869998,-3.8618976153372553,-1.816375800294008,-0.7032644419869998,-0.7032644419869998,-2.9619794885762563
0.0,0.0,0.0,1.0,-1.5095991780872116,7.085832154123506,-1.573389685176995,-1.856766691904593,-0.8152236183615218,-0.8152236183615218,-1.6712090981948169,-3.496669127548152,-0.8152236183615218,-2.684763701742391
1.0,0.0,0.0,0.0,-1.7213350502939475,8.016080171262299,-1.689075985962278,-1.9011191356545103,-3.870360877888311,-3.998675027661659,-1.790449841880689,-0.9935622497255852,-0.9935622497255852,-0.9935622497255852
0.0,1.0,0.0,0.0,-1.5354138717589765,7.578348542338157,-1.2685664615300378,-1.9099134272040497,-3.9211172674480337,-1.2685664615300378,-1.2685664615300378,-3.660298563785666,-2.577278802377046,-2.85429184047465
0.0,0.0,1.0,0.0,-1.750083218102233,7.843925025154253,-1.6080305735670264,-1.1325365669816723,-4.034582535324082,-1.1325365669816723,-1.736338799257424,-3.7226750497523673,-1.1325365669816723,-2.919970818022826
0.0,0.0,0.0,1.0,-1.553376617558738,8.473080248406383,-1.8704539406138545,-1.8055234096158144,-0.6928292053532716,-0.6928292053532716,-1.7881487584610931,-3.6281243906808016,-2.677257568948982,-0.6928292053532716
1.0,0.0,0.0,0.0,-1.828125712188222,8.144471423882106,-1.260361001657031,-1.260361001657031,-3.5676028482229185,-4.068177061347684,-1.8895299495289468,-1.260361001657031,-2.59040659722093,-3.023156266972621
0.0,1.0,0.0,0.0,-1.6865955505213894,8.580115340415492,-1.7467255137948867,-1.8493717587980405,-3.441559272819142,-4.019944475539819,-1.0363018803549748,-1.0363018803549748,-1.0363018803549748,-3.090031931427038
0.0,0.0,1.0,0.0,-1.833165394221292,6.78844250681219,-1.4633942711001369,-2.07530291171904,-3.5909745822204493,-1.4633942711001369,-1.4633942711001369,-3.858064285071913,-2.6089269590282425,-3.065768272252212
0.0,0.0,0.0,1.0,-1.988469656782744,-2.9255067214393713,-1.8731206839111971,-2.9255067214393713,-3.5027000764711693,-4.428215164977334,-2.05962610264454,-3.88860498337762,-2.737810381910996,-2.9255067214393713
1.0,0.0,0.0,0.0,-1.7106197132341987,7.752511937539586,-1.7106197132341987,-2.169065345791327,-3.62631137743324,-4.128959110781039,-1.7106197132341987,-3.886930980605077,-2.6687512490491807,-3.246831866519112
0.0,1.0,0.0,0.0,-1.9282544383808808,5.77003442776485,-2.1387129310001227,-2.238545623241702,-1.2378044976404161,-3.751338416423122,-1.746253222121143,-1.2378044976404161,-2.631561280080792,-1.2378044976404161
0.0,0.0,1.0,0.0,-1.989854651182444,9.739292808354406,-1.9374461036917032,-1.925262621556659,-3.149527866948862,-0.9511304664091619,-0.9511304664091619,-3.9403029640069063,-0.9511304664091619,-3.4548118658319646
0.0,0.0,0.0,1.0,-2.0895267119473773,8.428365264486676,-2.007825372307714,-1.2643982768168585,-3.3371536750478565,-4.09946704200413,-1.9444573649123225,-3.800723035985284,-1.2643982768168585,-1.2643982768168585
1.0,0.0,0.0,0.0,-2.02045341445505,8.131896660870456,-1.8984037590650409,-1.111540917503919,-3.4397887653562496,-1.111540917503919,-1.8372213955504335,-4.016909517191419,-2.699906231779696,-1.111540917503919
0.0,1.0,0.0,0.0,-2.186201024856477,8.864787991174117,-0.9062420800531352,-1.9546622897415185,-3.292117371493923,-0.9062420800531352,-1.8177486417864728,-0.9062420800531352,-2.615881200820338,-3.341872022847334
0.0,0.0,1.0,0.0,-1.1740568846846176,7.496007390701391,-2.0435884803438924,-1.8356683500182904,-1.1740568846846176,-1.1740568846846176,-2.0194460177982307,-3.879501659109629,-2.785322312596587,-3.150878763627084
0.0,0.0,0.0,1.0,-2.0916120107458323,-2.8601807319595736,-2.0126616342486585,-1.98117575941358,-2.8601807319595736,-4.024219217499293,-2.8601807319595736,-3.992649364666388,-2.711857491499215,-3.2070896456440465
1.0,0.0,0.0,0.0,-2.2538637458252078,9.594877546121772,-1.2040551413351888,-1.2040551413351888,-3.4640639143286425,-4.115216726396692,-2.043355365641044,-3.737227040620725,-2.409536742655781,-1.2040551413351888
0.0,1.0,0.0,0.0,-1.4458784700865386,7.867667682789107,-1.943039906258033,-1.8621811493303075,-3.3928438931246,-4.070719546198685,-1.4458784700865386,-4.167867521224515,-2.552164957258736,-1.4458784700865386
0.0,0.0,1.0,0.0,-2.0187339046622146,8.229302970476553,-1.7789086815531414,-1.0437595559059858,-1.0437595559059858,-3.921227706278765,-2.0746023982196404,-1.0437595559059858,-2.647222399234327,-3.094924771870365
0.0,0.0,0.0,1.0,-2.1557910192659744,8.5155379553502,-1.3963313682306633,-1.3963313682306633,-3.4932034238038687,-4.104685315864615,-2.025001986871428,-3.931264350799193,-2.579911436359764,-1.3963313682306633
1.0,0.0,0.0,0.0,-2.196673312105876,7.345984673271644,-1.9632350406894856,-1.693495987722198,-1.19968431871008,-3.97075177798743,-2.0321155730658025,-3.887503212671413,-1.19968431871008,-1.19968431871008
0.0,1.0,0.0,0.0,-2.02934309626898,7.929153854464353,-1.85633780682468,-1.5841821418426114,-0.8946961334224133,-0.8946961334224133,-2.137509013360916,-3.958331820051186,-2.626322910072873,-0.8946961334224133
0.0,0.0,1.0,0.0,-2.0405221931388184,-2.594345137043591,-1.804774204395053,-1.834626105226005,-3.724414368745619,-2.594345137043591,-2.0968219826501158,-4.216370294479938,-2.442886810669589,-2.594345137043591
0.0,0.0,0.0,1.0,-2.168189376600919,8.81623911841087,-1.5620074861729925,-1.0634365183658712,-1.0634365183658712,-3.929598576908517,-2.153856240508241,-4.169735193369332,-2.2769078734119668,-1.0634365183658712
1.0,0.0,0.0,0.0,-2.092694244092019,9.375654738071203,-1.6366899368746428,-1.4992205201198756,-3.537494328166655,-0.5316195072642224,-1.9937786621346256,-0.5316195072642224,-2.337113597532942,-0.5316195072642224
0.0,1.0,0.0,0.0,-2.9371218611984475,-2.9371218611984475,-1.6660018793158706,-1.8254637032653167,-3.638326094683332,-3.959973799320168,-2.9371218611984475,-3.980062530186029,-2.3692950508521604,-3.120729970766255
0.0,0.0,1.0,0.0,-1.925496991144954,-2.563699656030215,-1.5286138617980578,-1.3772696285321815,-3.754180189695186,-3.8987500228217433,-2.3293674031661302,-2.563699656030215,-2.563699656030215,-3.132219495053254
0.0,0.0,0.0,1.0,-2.088246160943964,8.971772977356883,-1.568436875680151,-1.41709556952435,-3.7703433854274433,-0.9831881251874872,-0.9831881251874872,-3.915141354721388,-0.9831881251874872,-3.0948265073719976
1.0,0.0,0.0,0.0,-2.893747945524762,-2.893747945524762,-1.8044440832027089,-1.534985835000713,-3.5981609547293245,-3.685896538258121,-2.893747945524762,-4.140242031828553,-2.378623090095848,-3.1138830855580637
0.0,1.0,0.0,0.0,-1.900554578549549,-2.715142824598765,-2.715142824598765,-1.3250459146284603,-3.696947772806848,-3.802217801773072,-2.2080119943055942,-3.9317089648083625,-2.14151274531947,-2.715142824598765
